Record Type,Personnum,Last Name,First Name,MI,Shift Date,Start Time,End Date,Duration,Shift Type,Null,Null,Processed Time,Job Code,q,Worked Costs Center,Facility ID
SCHEDIMPORT,51715,Last1716,First1716,,20230907,0:00,10:00,10:00,PTO,,,2.02E+11,N1320,47025,47025,CNMC
SCHEDIMPORT,51715,Last1716,First1716,,20230911,0:00,10:00,10:00,PTO,,,2.02E+11,N1320,47025,47025,CNMC
SCHEDIMPORT,51715,Last1716,First1716,,20230912,0:00,10:00,10:00,PTO,,,2.02E+11,N1320,47025,47025,CNMC
SCHEDIMPORT,51716,Last1717,First1717,G,20230905,8:30,17:00,8:30,REG,,,2.02E+11,P5863,59530,59530,CNMC
SCHEDIMPORT,51716,Last1717,First1717,G,20230906,8:30,17:00,8:30,REG,,,2.02E+11,P5863,59530,59530,CNMC
SCHEDIMPORT,51716,Last1717,First1717,G,20230907,8:30,17:00,8:30,REG,,,2.02E+11,P5863,59530,59530,CNMC
SCHEDIMPORT,51716,Last1717,First1717,G,20230908,8:30,17:00,8:30,REG,,,2.02E+11,P5863,59530,59530,CNMC
SCHEDIMPORT,51716,Last1717,First1717,G,20230911,8:30,17:00,8:30,REG,,,2.02E+11,P5863,59530,59530,CNMC
SCHEDIMPORT,51716,Last1717,First1717,G,20230912,8:30,17:00,8:30,REG,,,2.02E+11,P5863,59530,59530,CNMC
SCHEDIMPORT,51717,Last1718,First1718,,20230905,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42000,42000,CNMC
SCHEDIMPORT,51717,Last1718,First1718,,20230907,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42000,42000,CNMC
SCHEDIMPORT,51717,Last1718,First1718,,20230911,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42000,42000,CNMC
SCHEDIMPORT,51718,Last1719,First1719,,20230905,7:00,19:30,12:30,REG,,,2.02E+11,N1441,59540,59540,CNMC
SCHEDIMPORT,51718,Last1719,First1719,,20230906,8:00,16:30,8:30,DeskRN,,,2.02E+11,N1441,59540,59540,CNMC
SCHEDIMPORT,51718,Last1719,First1719,,20230908,7:00,19:30,12:30,REG,,,2.02E+11,N1441,59540,59540,CNMC
SCHEDIMPORT,51718,Last1719,First1719,,20230912,8:00,16:30,8:30,DeskRN,,,2.02E+11,N1441,59540,59540,CNMC
SCHEDIMPORT,51719,Last1720,First1720,,20230905,8:00,18:30,10:30,REG,,,2.02E+11,P5921,41005,41005,CNMC
SCHEDIMPORT,51719,Last1720,First1720,,20230906,8:00,18:30,10:30,REG,,,2.02E+11,P5921,41005,41005,CNMC
SCHEDIMPORT,51719,Last1720,First1720,,20230907,8:00,18:30,10:30,REG,,,2.02E+11,P5921,41005,41005,CNMC
SCHEDIMPORT,51719,Last1720,First1720,,20230911,8:00,18:30,10:30,REG,,,2.02E+11,P5921,41005,41005,CNMC
SCHEDIMPORT,51719,Last1720,First1720,,20230912,8:00,18:30,10:30,REG,,,2.02E+11,P5921,41005,41005,CNMC
SCHEDIMPORT,51720,Last1721,First1721,,20230905,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42150,42150,CNMC
SCHEDIMPORT,51720,Last1721,First1721,,20230910,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42150,42150,CNMC
SCHEDIMPORT,51721,Last1722,First1722,R,20230905,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42125,42125,CNMC
SCHEDIMPORT,51721,Last1722,First1722,R,20230906,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42125,42125,CNMC
SCHEDIMPORT,51721,Last1722,First1722,R,20230907,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42125,42125,CNMC
SCHEDIMPORT,51721,Last1722,First1722,R,20230911,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42125,42125,CNMC
SCHEDIMPORT,51722,Last1723,First1723,A,20230905,19:00,7:30,12:30,REG,,,2.02E+11,P5812,42110,42110,CNMC
SCHEDIMPORT,51722,Last1723,First1723,A,20230909,19:00,7:30,12:30,REG,,,2.02E+11,P5812,42110,42110,CNMC
SCHEDIMPORT,51722,Last1723,First1723,A,20230910,19:00,7:30,12:30,REG,,,2.02E+11,P5812,42110,42110,CNMC
SCHEDIMPORT,51723,Last1724,First1724,I,20230905,19:00,7:30,12:30,REG,,,2.02E+11,P5812,42130,42130,CNMC
SCHEDIMPORT,51723,Last1724,First1724,I,20230907,19:00,7:30,12:30,REG,,,2.02E+11,P5812,42130,42130,CNMC
SCHEDIMPORT,51723,Last1724,First1724,I,20230909,19:00,7:00,12:00,PTO,,,2.02E+11,P5812,42130,42130,CNMC
SCHEDIMPORT,51723,Last1724,First1724,I,20230910,19:00,7:30,12:30,REG,,,2.02E+11,P5812,42130,42130,CNMC
SCHEDIMPORT,51723,Last1724,First1724,I,20230912,19:00,7:30,12:30,REG,,,2.02E+11,P5812,42130,42130,CNMC
SCHEDIMPORT,51724,Last1725,First1725,K,20230907,19:00,7:30,12:30,REG,,,2.02E+11,P5812,42140,42140,CNMC
SCHEDIMPORT,51724,Last1725,First1725,K,20230908,19:00,7:30,12:30,REG,,,2.02E+11,P5812,42140,42140,CNMC
SCHEDIMPORT,51724,Last1725,First1725,K,20230909,19:00,7:30,12:30,REG,,,2.02E+11,P5812,42140,42140,CNMC
SCHEDIMPORT,51724,Last1725,First1725,K,20230910,19:00,7:30,12:30,REG,,,2.02E+11,P5812,42140,42140,CNMC
SCHEDIMPORT,51725,Last1726,First1726,S,20230905,19:00,7:30,12:30,REG,,,2.02E+11,P5812,42130,42130,CNMC
SCHEDIMPORT,51725,Last1726,First1726,S,20230906,19:00,7:30,12:30,REG,,,2.02E+11,P5812,42130,42130,CNMC
SCHEDIMPORT,51725,Last1726,First1726,S,20230908,19:00,7:30,12:30,REG,,,2.02E+11,P5812,42130,42130,CNMC
SCHEDIMPORT,51725,Last1726,First1726,S,20230912,19:00,7:30,12:30,REG,,,2.02E+11,P5812,42130,42130,CNMC
SCHEDIMPORT,51726,Last1727,First1727,,20230908,19:00,7:30,12:30,REG,,,2.02E+11,P5812,42150,42150,CNMC
SCHEDIMPORT,51726,Last1727,First1727,,20230909,19:00,7:30,12:30,REG,,,2.02E+11,P5812,42150,42150,CNMC
SCHEDIMPORT,51726,Last1727,First1727,,20230910,19:00,7:30,12:30,REG,,,2.02E+11,P5812,42150,42150,CNMC
SCHEDIMPORT,51727,Last1728,First1728,E,20230905,8:00,16:30,8:30,REG,,,2.02E+11,C1051,53520,53520,CNMC
SCHEDIMPORT,51727,Last1728,First1728,E,20230906,8:00,16:30,8:30,REG,,,2.02E+11,C1051,53520,53520,CNMC
SCHEDIMPORT,51727,Last1728,First1728,E,20230907,8:00,16:30,8:30,REG,,,2.02E+11,C1051,53520,53520,CNMC
SCHEDIMPORT,51727,Last1728,First1728,E,20230908,8:00,16:30,8:30,REG,,,2.02E+11,C1051,53520,53520,CNMC
SCHEDIMPORT,51727,Last1728,First1728,E,20230911,8:00,16:30,8:30,REG,,,2.02E+11,C1051,53520,53520,CNMC
SCHEDIMPORT,51727,Last1728,First1728,E,20230912,8:00,16:30,8:30,REG,,,2.02E+11,C1051,53520,53520,CNMC
SCHEDIMPORT,51728,Last1729,First1729,,20230912,7:00,19:30,12:30,REG,,,2.02E+11,N1318,41055,41055,CNMC
SCHEDIMPORT,51729,Last1730,First1730,,20230907,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42150,42150,CNMC
SCHEDIMPORT,51729,Last1730,First1730,,20230908,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42150,42150,CNMC
SCHEDIMPORT,51729,Last1730,First1730,,20230909,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42150,42150,CNMC
SCHEDIMPORT,51730,Last1731,First1731,D,20230906,15:00,20:30,5:30,REG,,,2.02E+11,N1227,47010,47010,CNMC
SCHEDIMPORT,51730,Last1731,First1731,D,20230906,8:00,15:00,7:00,PTO,,,2.02E+11,N1227,47010,47010,CNMC
SCHEDIMPORT,51730,Last1731,First1731,D,20230907,8:00,12:00,4:00,PTO,,,2.02E+11,N1227,47010,47010,CNMC
SCHEDIMPORT,51730,Last1731,First1731,D,20230907,12:00,20:30,8:30,REG,,,2.02E+11,N1227,47010,47010,CNMC
SCHEDIMPORT,51730,Last1731,First1731,D,20230908,8:00,20:30,12:30,REG,,,2.02E+11,N1227,47010,47010,CNMC
SCHEDIMPORT,51730,Last1731,First1731,D,20230909,7:00,19:30,12:30,REG,,,2.02E+11,N1227,47010,47010,CNMC
SCHEDIMPORT,51730,Last1731,First1731,D,20230911,8:00,20:30,12:30,REG,,,2.02E+11,N1227,47010,47010,CNMC
SCHEDIMPORT,51730,Last1731,First1731,D,20230912,8:00,20:30,12:30,REG,,,2.02E+11,N1227,47010,47010,CNMC
SCHEDIMPORT,51731,Last1732,First1732,,20230905,7:00,15:30,8:30,REG,,,2.02E+11,P7115,42150,56110,CNMC
SCHEDIMPORT,51731,Last1732,First1732,,20230907,7:00,19:30,12:30,REG,,,2.02E+11,P7115,42150,42150,CNMC
SCHEDIMPORT,51731,Last1732,First1732,,20230909,7:00,15:30,8:30,REG,,,2.02E+11,P7115,42150,42150,CNMC
SCHEDIMPORT,51731,Last1732,First1732,,20230910,7:00,15:30,8:30,REG,,,2.02E+11,P7115,42150,42150,CNMC
SCHEDIMPORT,51731,Last1732,First1732,,20230911,7:00,19:30,12:30,REG,,,2.02E+11,P7115,42150,42150,CNMC
SCHEDIMPORT,51732,Last1733,First1733,L,20230905,7:00,15:30,8:30,REG,,,2.02E+11,T2448,47005,47005,CNMC
SCHEDIMPORT,51732,Last1733,First1733,L,20230906,7:00,15:30,8:30,REG,,,2.02E+11,T2448,47005,47005,CNMC
SCHEDIMPORT,51732,Last1733,First1733,L,20230907,7:00,8:00,1:00,Ed-Mtg,,,2.02E+11,T2448,47005,47005,CNMC
SCHEDIMPORT,51732,Last1733,First1733,L,20230907,8:00,8:30,0:30,BREAK,,,2.02E+11,T2448,47005,47005,CNMC
SCHEDIMPORT,51732,Last1733,First1733,L,20230907,8:30,15:30,7:00,REG,,,2.02E+11,T2448,47005,47005,CNMC
SCHEDIMPORT,51732,Last1733,First1733,L,20230908,7:00,15:30,8:30,REG,,,2.02E+11,T2448,47005,47005,CNMC
SCHEDIMPORT,51732,Last1733,First1733,L,20230911,7:00,15:30,8:30,REG,,,2.02E+11,T2448,47005,47005,CNMC
SCHEDIMPORT,51732,Last1733,First1733,L,20230912,7:00,15:30,8:30,REG,,,2.02E+11,T2448,47005,47005,CNMC
SCHEDIMPORT,51733,Last1734,First1734,,20230905,19:00,7:30,12:30,REG,,,2.02E+11,R2140,53040,53040,CNMC
SCHEDIMPORT,51733,Last1734,First1734,,20230906,19:00,7:30,12:30,REG,,,2.02E+11,R2140,53040,53040,CNMC
SCHEDIMPORT,51733,Last1734,First1734,,20230907,19:00,7:30,12:30,REG,,,2.02E+11,R2140,53040,53040,CNMC
SCHEDIMPORT,51733,Last1734,First1734,,20230911,19:00,7:30,12:30,REG,,,2.02E+11,R2140,53040,53040,CNMC
SCHEDIMPORT,51733,Last1734,First1734,,20230912,19:00,7:30,12:30,REG,,,2.02E+11,R2140,53040,53040,CNMC
SCHEDIMPORT,51734,Last1735,First1735,,20230905,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42150,42150,CNMC
SCHEDIMPORT,51734,Last1735,First1735,,20230906,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42150,42150,CNMC
SCHEDIMPORT,51734,Last1735,First1735,,20230907,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42150,42150,CNMC
SCHEDIMPORT,51735,Last1736,First1736,,20230905,7:00,15:30,8:30,REG,,,2.02E+11,N1591,47045,47045,CNMC
SCHEDIMPORT,51735,Last1736,First1736,,20230906,7:00,15:30,8:30,REG,,,2.02E+11,N1591,47045,47045,CNMC
SCHEDIMPORT,51735,Last1736,First1736,,20230907,7:00,15:30,8:30,REG,,,2.02E+11,N1591,47045,47045,CNMC
SCHEDIMPORT,51735,Last1736,First1736,,20230908,7:00,15:30,8:30,REG,,,2.02E+11,N1591,47045,47045,CNMC
SCHEDIMPORT,51735,Last1736,First1736,,20230911,7:00,15:30,8:30,REG,,,2.02E+11,N1591,47045,47045,CNMC
SCHEDIMPORT,51735,Last1736,First1736,,20230912,7:00,15:30,8:30,REG,,,2.02E+11,N1591,47045,47045,CNMC
SCHEDIMPORT,51736,Last1737,First1737,R,20230906,15:00,23:30,8:30,REG,,,2.02E+11,P7115,42130,42130,CNMC
SCHEDIMPORT,51736,Last1737,First1737,R,20230907,23:00,7:30,8:30,REG,,,2.02E+11,P7115,42130,42130,CNMC
SCHEDIMPORT,51736,Last1737,First1737,R,20230911,23:00,7:30,8:30,REG,,,2.02E+11,P7115,42130,42130,CNMC
SCHEDIMPORT,51736,Last1737,First1737,R,20230912,23:00,7:30,8:30,REG,,,2.02E+11,P7115,42130,42130,CNMC
SCHEDIMPORT,51737,Last1738,First1738,,20230905,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42150,42150,CNMC
SCHEDIMPORT,51737,Last1738,First1738,,20230910,19:00,7:30,12:30,REG,,,2.02E+11,N1211,42150,42150,CNMC
SCHEDIMPORT,51738,Last1739,First1739,L,20230912,15:00,19:00,4:00,REG,,,2.02E+11,N1212,53430,53430,CNMC
SCHEDIMPORT,51739,Last1740,First1740,,20230909,7:00,19:30,12:30,REG,,,2.02E+11,P5611,56110,56110,CNMC
SCHEDIMPORT,51739,Last1740,First1740,,20230910,7:00,19:30,12:30,REG,,,2.02E+11,P5611,56110,56110,CNMC
SCHEDIMPORT,51740,Last1741,First1741,A,20230906,3:00,15:30,12:30,REG,,,2.02E+11,N1212,53430,53430,CNMC
SCHEDIMPORT,51740,Last1741,First1741,A,20230909,3:00,15:30,12:30,REG,,,2.02E+11,N1212,53430,53430,CNMC
SCHEDIMPORT,51740,Last1741,First1741,A,20230910,3:00,15:30,12:30,REG,,,2.02E+11,N1212,53430,53430,CNMC
SCHEDIMPORT,51740,Last1741,First1741,A,20230912,3:00,15:30,12:30,REG,,,2.02E+11,N1212,53430,53430,CNMC
SCHEDIMPORT,51741,Last1742,First1742,M,20230906,7:00,19:30,12:30,REG,,,2.02E+11,N1232,42145,42145,CNMC
SCHEDIMPORT,51741,Last1742,First1742,M,20230908,7:00,19:30,12:30,REG,,,2.02E+11,N1232,42145,42145,CNMC
SCHEDIMPORT,51741,Last1742,First1742,M,20230909,7:00,19:30,12:30,REG,,,2.02E+11,N1232,42145,42145,CNMC
SCHEDIMPORT,51741,Last1742,First1742,M,20230910,7:00,19:30,12:30,REG,,,2.02E+11,N1232,42145,42145,CNMC
SCHEDIMPORT,51741,Last1742,First1742,M,20230912,7:00,19:30,12:30,REG,,,2.02E+11,N1232,42145,42145,CNMC
SCHEDIMPORT,51742,Last1743,First1743,R,20230905,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42130,42130,CNMC
SCHEDIMPORT,51742,Last1743,First1743,R,20230909,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42130,42130,CNMC
SCHEDIMPORT,51742,Last1743,First1743,R,20230910,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42130,42130,CNMC
SCHEDIMPORT,51742,Last1743,First1743,R,20230911,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42130,42130,CNMC
SCHEDIMPORT,51743,Last1744,First1744,,20230905,8:00,16:30,8:30,REG,,,2.02E+11,C2111,42000,42000,CNMC
SCHEDIMPORT,51743,Last1744,First1744,,20230906,8:00,16:30,8:30,REG,,,2.02E+11,C2111,42000,42000,CNMC
SCHEDIMPORT,51743,Last1744,First1744,,20230907,8:00,16:00,8:00,PTO,,,2.02E+11,C2111,42000,42000,CNMC
SCHEDIMPORT,51743,Last1744,First1744,,20230908,8:00,16:30,8:30,REG,,,2.02E+11,C2111,42000,42000,CNMC
SCHEDIMPORT,51743,Last1744,First1744,,20230911,8:00,16:00,8:00,PTO,,,2.02E+11,C2111,42000,42000,CNMC
SCHEDIMPORT,51743,Last1744,First1744,,20230912,8:00,16:00,8:00,PTO,,,2.02E+11,C2111,42000,42000,CNMC
SCHEDIMPORT,51744,Last1745,First1745,,20230905,8:00,16:30,8:30,REG,,,2.02E+11,T2111,59020,59020,CNMC
SCHEDIMPORT,51744,Last1745,First1745,,20230906,8:00,16:30,8:30,REG,,,2.02E+11,T2111,59020,59020,CNMC
SCHEDIMPORT,51744,Last1745,First1745,,20230907,8:00,16:30,8:30,REG,,,2.02E+11,T2111,59020,59020,CNMC
SCHEDIMPORT,51744,Last1745,First1745,,20230908,8:00,16:30,8:30,REG,,,2.02E+11,T2111,59020,59020,CNMC
SCHEDIMPORT,51744,Last1745,First1745,,20230911,8:00,16:30,8:30,REG,,,2.02E+11,T2111,59020,59020,CNMC
SCHEDIMPORT,51744,Last1745,First1745,,20230912,8:00,16:30,8:30,REG,,,2.02E+11,T2111,59020,59020,CNMC
SCHEDIMPORT,51745,Last1746,First1746,H,20230905,7:00,17:30,10:30,REG,,,2.02E+11,N1320,53240,53240,CNMC
SCHEDIMPORT,51745,Last1746,First1746,H,20230907,6:30,17:00,10:30,REG,,,2.02E+11,N1320,53240,53240,CNMC
SCHEDIMPORT,51745,Last1746,First1746,H,20230908,9:00,19:30,10:30,REG,,,2.02E+11,N1320,53240,53240,CNMC
SCHEDIMPORT,51745,Last1746,First1746,H,20230911,7:00,17:30,10:30,REG,,,2.02E+11,N1320,53240,53240,CNMC
SCHEDIMPORT,51745,Last1746,First1746,H,20230912,7:00,17:30,10:30,REG,,,2.02E+11,N1320,53240,53240,CNMC
SCHEDIMPORT,51746,Last1747,First1747,A,20230907,19:00,7:30,12:30,REG,,,2.02E+11,P5812,42160,42160,CNMC
SCHEDIMPORT,51746,Last1747,First1747,A,20230908,19:00,7:30,12:30,REG,,,2.02E+11,P5812,42160,42160,CNMC
SCHEDIMPORT,51746,Last1747,First1747,A,20230911,19:00,7:30,12:30,REG,,,2.02E+11,P5812,42160,42160,CNMC
SCHEDIMPORT,51747,Last1748,First1748,J,20230906,19:00,7:30,12:30,REG,,,2.02E+11,P5812,42135,42135,CNMC
SCHEDIMPORT,51747,Last1748,First1748,J,20230909,19:00,7:30,12:30,REG,,,2.02E+11,P5812,42135,42135,CNMC
SCHEDIMPORT,51747,Last1748,First1748,J,20230910,19:00,7:30,12:30,REG,,,2.02E+11,P5812,42135,42135,CNMC
SCHEDIMPORT,51748,Last1749,First1749,N,20230905,7:00,15:30,8:30,REG,,,2.02E+11,T2445,47005,47005,CNMC
SCHEDIMPORT,51748,Last1749,First1749,N,20230906,7:00,15:30,8:30,REG,,,2.02E+11,T2445,47005,47005,CNMC
SCHEDIMPORT,51748,Last1749,First1749,N,20230907,7:00,8:00,1:00,Ed-Mtg,,,2.02E+11,T2445,47005,47005,CNMC
SCHEDIMPORT,51748,Last1749,First1749,N,20230907,8:00,8:30,0:30,BREAK,,,2.02E+11,T2445,47005,47005,CNMC
SCHEDIMPORT,51748,Last1749,First1749,N,20230907,8:30,15:30,7:00,REG,,,2.02E+11,T2445,47005,47005,CNMC
SCHEDIMPORT,51748,Last1749,First1749,N,20230908,7:00,15:30,8:30,REG,,,2.02E+11,T2445,47005,47005,CNMC
SCHEDIMPORT,51748,Last1749,First1749,N,20230911,7:00,15:30,8:30,REG,,,2.02E+11,T2445,47005,47005,CNMC
SCHEDIMPORT,51748,Last1749,First1749,N,20230912,7:00,15:30,8:30,REG,,,2.02E+11,T2445,47005,47005,CNMC
SCHEDIMPORT,51749,Last1750,First1750,J,20230905,8:00,16:30,8:30,REG,,,2.02E+11,T3831,58110,58110,CNMC
SCHEDIMPORT,51749,Last1750,First1750,J,20230906,8:00,16:30,8:30,REG,,,2.02E+11,T3831,58110,58110,CNMC
SCHEDIMPORT,51749,Last1750,First1750,J,20230907,8:00,16:30,8:30,REG,,,2.02E+11,T3831,58110,58110,CNMC
SCHEDIMPORT,51749,Last1750,First1750,J,20230908,8:00,16:30,8:30,REG,,,2.02E+11,T3831,58110,58110,CNMC
SCHEDIMPORT,51749,Last1750,First1750,J,20230911,8:00,16:30,8:30,REG,,,2.02E+11,T3831,58110,58110,CNMC
SCHEDIMPORT,51749,Last1750,First1750,J,20230912,8:00,16:30,8:30,REG,,,2.02E+11,T3831,58110,58110,CNMC
SCHEDIMPORT,51750,Last1751,First1751,G,20230905,8:00,16:30,8:30,REG,,,2.02E+11,N1586,53520,53520,CNMC
SCHEDIMPORT,51750,Last1751,First1751,G,20230906,8:00,16:30,8:30,REG,,,2.02E+11,N1586,53520,53520,CNMC
SCHEDIMPORT,51750,Last1751,First1751,G,20230907,8:00,16:30,8:30,REG,,,2.02E+11,N1586,53520,53520,CNMC
SCHEDIMPORT,51750,Last1751,First1751,G,20230908,8:00,16:30,8:30,REG,,,2.02E+11,N1586,53520,53520,CNMC
SCHEDIMPORT,51750,Last1751,First1751,G,20230911,8:00,16:30,8:30,REG,,,2.02E+11,N1586,53520,53520,CNMC
SCHEDIMPORT,51750,Last1751,First1751,G,20230912,8:00,16:30,8:30,REG,,,2.02E+11,N1586,53520,53520,CNMC
SCHEDIMPORT,51751,Last1752,First1752,,20230905,8:00,16:30,8:30,REG,,,2.02E+11,T2123,59020,59020,CNMC
SCHEDIMPORT,51751,Last1752,First1752,,20230906,8:00,16:30,8:30,REG,,,2.02E+11,T2123,59020,59020,CNMC
SCHEDIMPORT,51751,Last1752,First1752,,20230907,8:00,16:30,8:30,REG,,,2.02E+11,T2123,59020,59020,CNMC
SCHEDIMPORT,51751,Last1752,First1752,,20230908,8:00,16:30,8:30,REG,,,2.02E+11,T2123,59020,59020,CNMC
SCHEDIMPORT,51751,Last1752,First1752,,20230911,8:00,16:30,8:30,REG,,,2.02E+11,T2123,59020,59020,CNMC
SCHEDIMPORT,51751,Last1752,First1752,,20230912,8:00,16:30,8:30,REG,,,2.02E+11,T2123,59020,59020,CNMC
SCHEDIMPORT,51752,Last1753,First1753,H,20230909,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42000,42000,CNMC
SCHEDIMPORT,51752,Last1753,First1753,H,20230912,19:00,7:30,12:30,REG,,,2.02E+11,N1211,42000,42000,CNMC
SCHEDIMPORT,51753,Last1754,First1754,M,20230905,7:00,15:00,8:00,PTO,,,2.02E+11,N2066,42000,42000,CNMC
SCHEDIMPORT,51753,Last1754,First1754,M,20230906,6:00,14:30,8:30,REG,,,2.02E+11,N2066,42000,42000,CNMC
SCHEDIMPORT,51753,Last1754,First1754,M,20230907,6:00,14:30,8:30,REG,,,2.02E+11,N2066,42000,42000,CNMC
SCHEDIMPORT,51753,Last1754,First1754,M,20230908,6:00,14:30,8:30,REG,,,2.02E+11,N2066,42000,42000,CNMC
SCHEDIMPORT,51754,Last1755,First1755,,20230908,19:00,7:30,12:30,REG,,,2.02E+11,A1143,42000,42000,CNMC
SCHEDIMPORT,51754,Last1755,First1755,,20230910,7:00,19:30,12:30,REG,,,2.02E+11,A1143,42000,42000,CNMC
SCHEDIMPORT,51755,Last1756,First1756,D,20230907,7:00,8:00,1:00,Ed-Mtg,,,2.02E+11,N1212,47005,47005,CNMC
SCHEDIMPORT,51755,Last1756,First1756,D,20230907,8:00,8:30,0:30,BREAK,,,2.02E+11,N1212,47005,47005,CNMC
SCHEDIMPORT,51755,Last1756,First1756,D,20230907,8:30,15:30,7:00,REG,,,2.02E+11,N1212,47005,47005,CNMC
SCHEDIMPORT,51756,Last1757,First1757,,20230909,7:00,19:30,12:30,REG,,,2.02E+11,N1217,42130,42130,CNMC
SCHEDIMPORT,51756,Last1757,First1757,,20230910,7:00,19:30,12:30,REG,,,2.02E+11,N1217,42130,42130,CNMC
SCHEDIMPORT,51757,Last1758,First1758,S,20230905,9:00,16:00,7:00,REG,,,2.02E+11,N1320,47025,47025,CNMC
SCHEDIMPORT,51757,Last1758,First1758,S,20230905,16:00,19:30,3:30,REG,,,2.02E+11,N1320,47025,47025,CNMC
SCHEDIMPORT,51757,Last1758,First1758,S,20230906,9:00,19:30,10:30,REG,,,2.02E+11,N1320,47025,47025,CNMC
SCHEDIMPORT,51758,Last1759,First1759,M,20230905,19:00,23:30,4:30,REG,,,2.02E+11,P5611,56110,56110,CNMC
SCHEDIMPORT,51758,Last1759,First1759,M,20230907,19:00,7:30,12:30,REG,,,2.02E+11,P5611,56110,56110,CNMC
SCHEDIMPORT,51758,Last1759,First1759,M,20230908,19:00,7:30,12:30,REG,,,2.02E+11,P5611,56110,56110,CNMC
SCHEDIMPORT,51758,Last1759,First1759,M,20230909,19:00,7:30,12:30,REG,,,2.02E+11,P5611,56110,56110,CNMC
SCHEDIMPORT,51758,Last1759,First1759,M,20230911,19:00,23:30,4:30,REG,,,2.02E+11,P5611,56110,56110,CNMC
SCHEDIMPORT,51759,Last1760,First1760,,20230907,19:00,7:30,12:30,REG,,,2.02E+11,N1212,53430,53430,CNMC
SCHEDIMPORT,51759,Last1760,First1760,,20230912,19:00,7:30,12:30,REG,,,2.02E+11,N1212,53430,53430,CNMC
SCHEDIMPORT,51760,Last1761,First1761,L,20230905,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42115,42115,CNMC
SCHEDIMPORT,51760,Last1761,First1761,L,20230906,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42115,42115,CNMC
SCHEDIMPORT,51760,Last1761,First1761,L,20230908,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42115,42115,CNMC
SCHEDIMPORT,51760,Last1761,First1761,L,20230911,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42115,42115,CNMC
SCHEDIMPORT,51760,Last1761,First1761,L,20230912,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42115,42115,CNMC
SCHEDIMPORT,51761,Last1762,First1762,L,20230905,8:00,16:30,8:30,REG,,,2.02E+11,PC074,91835,91835,CNMC
SCHEDIMPORT,51761,Last1762,First1762,L,20230906,8:00,16:30,8:30,REG,,,2.02E+11,PC074,91835,91835,CNMC
SCHEDIMPORT,51761,Last1762,First1762,L,20230907,8:00,16:30,8:30,REG,,,2.02E+11,PC074,91835,91835,CNMC
SCHEDIMPORT,51761,Last1762,First1762,L,20230908,8:00,16:30,8:30,REG,,,2.02E+11,PC074,91835,91835,CNMC
SCHEDIMPORT,51761,Last1762,First1762,L,20230911,8:00,16:30,8:30,REG,,,2.02E+11,PC074,91835,91835,CNMC
SCHEDIMPORT,51761,Last1762,First1762,L,20230912,8:00,16:30,8:30,REG,,,2.02E+11,PC074,91835,91835,CNMC
SCHEDIMPORT,51762,Last1763,First1763,,20230905,19:00,7:30,12:30,REG,,,2.02E+11,A1143,42150,42150,CNMC
SCHEDIMPORT,51762,Last1763,First1763,,20230906,3:00,7:30,4:30,REG,,,2.02E+11,A1143,42150,42150,CNMC
SCHEDIMPORT,51762,Last1763,First1763,,20230906,19:00,3:30,8:30,REG,,,2.02E+11,A1143,42150,42150,CNMC
SCHEDIMPORT,51762,Last1763,First1763,,20230909,19:00,7:30,12:30,REG,,,2.02E+11,A1143,42150,42150,CNMC
SCHEDIMPORT,51762,Last1763,First1763,,20230910,19:00,7:30,12:30,REG,,,2.02E+11,A1143,42150,42150,CNMC
SCHEDIMPORT,51762,Last1763,First1763,,20230911,19:00,7:30,12:30,REG,,,2.02E+11,A1143,42150,42150,CNMC
SCHEDIMPORT,51763,Last1764,First1764,,20230905,7:00,19:30,12:30,REG,,,2.02E+11,R2012,42125,42125,CNMC
SCHEDIMPORT,51763,Last1764,First1764,,20230905,6:00,18:30,12:30,REG,,,2.02E+11,R2012,42125,42125,CNMC
SCHEDIMPORT,51763,Last1764,First1764,,20230907,14:00,18:00,4:00,REG,,,2.02E+11,R2012,42125,42125,CNMC
